,closeDateTime,customerCode,onTimeSolution
9419,1548258180,2581,S
9400,1548261720,2581,S
8909,1548263340,2581,S
9415,1548266040,2581,S
9423,1548267540,2581,S
9416,1548268740,2581,S
9424,1548270720,2581,S
9393,1548273660,2581,S
9411,1548273960,2581,S
8872,1548276420,2581,S
9379,1548280500,2581,N
9421,1548280860,2581,S
9434,1548281340,2581,S
9391,1548282360,2581,N
9403,1548284160,2581,S
9290,1548287760,2581,S
9428,1548288360,2581,S
8888,1548288900,2581,N
8875,1548291900,2581,S
9378,1548292200,2581,S
9422,1548343920,2581,S
9418,1548344340,2581,S
9430,1548348600,2581,S
8903,1548349500,2581,S
9433,1548352860,2581,S
9417,1548355020,2581,S
9427,1548360600,2581,S
9442,1548361260,2581,S
9443,1548365880,2581,S
9414,1548367740,2581,N
9432,1548368340,2581,S
9431,1548368940,2581,S
9451,1548372120,2581,S
9392,1548379920,2581,S
9426,1548379920,2581,S
9425,1548384900,2581,S
9382,1548385800,2581,S
9449,1548390180,2581,S
9429,1548390240,2581,S
9445,1548427260,2581,S
9420,1548428520,2581,S
8852,1548433800,2581,S
9439,1548433860,2581,S
9463,1548435900,2581,S
9459,1548437820,2581,S
9436,1548437940,2581,S
9261,1548438120,2581,N
9462,1548443160,2581,S
9446,1548445980,2581,S
9454,1548447780,2581,S
9444,1548450420,2581,S
9461,1548452760,2581,S
9464,1548453240,2581,S
9467,1548688200,2581,S
9471,1548689160,2581,S
9440,1548693960,2581,S
9435,1548695340,2581,S
9473,1548698760,2581,S
9478,1548698820,2581,S
9468,1548701820,2581,S
9469,1548702060,2581,S
9474,1548702480,2581,S
9475,1548708360,2581,S
9437,1548708660,2581,S
9465,1548709380,2581,S
9450,1548710160,2581,S
9480,1548711600,2581,S
9490,1548778980,2581,S
9494,1548782640,2581,S
9477,1548786960,2581,S
9493,1548789360,2581,S
9472,1548790020,2581,S
9466,1548791580,2581,S
9438,1548791820,2581,N
9496,1548794460,2581,S
9485,1548795600,2581,S
9488,1548795960,2581,S
9491,1548795960,2581,S
9482,1548796080,2581,S
9489,1548797460,2581,S
9476,1548799380,2581,S
9495,1548799740,2581,S
9483,1548800400,2581,S
9458,1548801240,2581,S
9484,1548803700,2581,S
9503,1548858240,2581,S
9506,1548858960,2581,S
9504,1548862680,2581,S
9487,1548862800,2581,S
9515,1548865500,2581,S
9486,1548867360,2581,S
9501,1548868620,2581,S
9498,1548870720,2581,"ISODate(""2019-01-29T10:19:00.000-02:00"")"
9492,1548871320,2581,S
9510,1548875040,2581,S
9509,1548876240,2581,S
9522,1548877800,2581,S
9513,1548877800,2581,S
9514,1548880140,2581,S
9517,1548881760,2581,S
9499,1548883860,2581,S
9502,1548885540,2581,S
9566,1548886440,2581,"ISODate(""2019-01-30T16:07:00.000-02:00"")"
9500,1548888540,2581,S
9565,1548891360,2581,S
9571,1548948120,2581,S
9512,1548948420,2581,S
9516,1548948540,2581,N
9505,1548957600,2581,S
9518,1548958920,2581,S
9570,1548959460,2581,S
9569,1548961980,2581,S
9507,1548964260,2581,S
9447,1548964440,2581,S
9508,1548965100,2581,N
9470,1548965760,2581,S
9511,1548976200,2581,S
9452,1548984900,2581,S
9453,1548985200,2581,S
